GEO_ID,Total_Workers,Male_Workers,Female_Workers,Private_Auto,Public_Transport,Walks,Bike,Other,Works_Home,Median_Income,Mean_Income,Unemployment_Rate,City_Code,Population,City,State_Abbr,City_State,Total_Population over 25 years old,Less than 9th Grade,9th to 12th (no diploma),High School Diploma,Some College (no degree),Associate Degree,Bachelor Degree,Graduate/Proffesional Degree,High School Graduate or Higher,Bachelor Degree or Higher,White,Black/African American,American Indian & Alaska Native,Asian,Some other race,Hispanic/Latino,Median_value,State
310M400US12540,341381,193837,147544,92.9,0.9,0.9,0.3,1.1,3.9,51579,71441,8.9,"Bakersfield, CA Metro Area",896764,Bakersfield,CA,"Bakersfield,CA",547240,68139,75245,146820,125916,42663,56830,31627,403856,88457,673595,50289,8106,44299,84783,483846,238200,California
310M400US33700,220466,124078,96388,91.5,1,1.2,0.1,0.8,5.5,60321,78370,8.8,"Modesto, CA Metro Area",549815,Modesto,CA,"Modesto,CA",348796,34400,34558,107960,87117,26787,39921,18053,279838,57974,434015,16865,5011,28148,37100,258334,327900,California
310M400US21700,59878,31044,28834,85.7,2.3,5.3,1.1,0.5,5.1,50294,64549,9.4,"Eureka-Arcata-Fortuna, CA Micro Area",136373,Eureka-Arcata-Fortuna,CA,"Eureka-Arcata-Fortuna,CA",92627,2982,5294,22045,26089,8458,18855,8904,84351,27759,106163,1553,6438,4610,7462,16155,335900,California
310M400US31460,56930,31112,25818,87.7,0.1,0.8,0,7.6,3.7,56305,71817,11.5,"Madera, CA Metro Area",157672,Madera,CA,"Madera,CA",99401,20138,11040,23015,22058,7859,10732,4559,68223,15291,91440,5417,1510,3619,49419,91939,281200,California
310M400US42220,253870,130490,123380,86.8,2.1,2.2,0.7,1,7.2,81395,108278,4.5,"Santa Rosa, CA Metro Area",499942,Santa Rosa,CA,"Santa Rosa,CA",360877,23748,16661,65771,89876,34461,79289,51071,320468,130360,369293,8049,5039,21637,69166,135779,664300,California
310M400US40900,1073595,562277,511318,85.7,2.2,1.7,1.3,1.2,7.9,73142,95541,5.2,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2345210,Sacramento--Roseville--Arden-Arcade,CA,"Sacramento--Roseville--Arden-Arcade,CA",1588082,81527,81271,330518,392068,157739,352931,192028,1425284,544959,1524051,166904,15425,319617,140944,512246,424300,California
310M400US47300,176523,102189,74334,92.1,1.1,1.8,0.1,0.7,4.2,48817,71856,10.3,"Visalia-Porterville, CA Metro Area",465861,Visalia-Porterville,CA,"Visalia-Porterville,CA",275220,50846,28674,70194,58953,22752,27845,15956,195700,43801,332150,8947,4550,17675,84196,303657,229900,California
310M400US34900,66644,35542,31102,84.3,2.2,3.1,1.1,2.9,6.5,87025,112978,5.5,"Napa, CA Metro Area",139417,Napa,CA,"Napa,CA",97762,9741,4202,18497,21118,10120,23099,10985,83819,34084,106436,2237,1011,12249,11435,48101,684600,California
310M400US17020,98333,51274,47059,86,1.2,3.7,1.4,0.9,6.6,51652,72948,7.3,"Chico, CA Metro Area",231256,Chico,CA,"Chico,CA",152912,5267,8582,34495,47571,16984,26382,13631,139063,40013,186452,4019,2274,10017,12617,38528,306700,California
310M400US42200,207250,114174,93076,82.6,2.4,3.6,3.1,0.7,7.6,77472,110655,5.9,"Santa Maria-Santa Barbara, CA Metro Area",446527,Santa Maria-Santa Barbara,CA,"Santa Maria-Santa Barbara,CA",277167,31214,20166,52227,54026,23114,55568,40852,225787,96420,349976,9371,6202,24922,35392,204686,635700,California
310M400US31080,6455665,3505791,2949874,84.5,4.8,2.5,0.6,1.7,5.9,72563,104550,5.2,"Los Angeles-Long Beach-Anaheim, CA Metro Area",13291486,Los Angeles-Long Beach-Anaheim,CA,"Los Angeles-Long Beach-Anaheim,CA",9151774,1016379,723732,1810764,1770474,666100,2061593,1102732,7411663,3164325,7107103,871348,89302,2158975,2455202,6003538,658600,California
310M400US37100,413288,223640,189648,90,1.1,1.8,0.4,0.8,6,84566,110437,4.4,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",850967,Oxnard-Thousand Oaks-Ventura,CA,"Oxnard-Thousand Oaks-Ventura,CA",576636,53326,31454,116809,129340,58431,117297,69979,491856,187276,685974,14696,5106,64523,39930,366098,626100,California
310M400US41860,2422739,1289292,1133447,66.8,17.3,4.7,1.9,2.4,7,107898,150830,4,"San Francisco-Oakland-Hayward, CA Metro Area",4729484,San Francisco-Oakland-Hayward,CA,"San Francisco-Oakland-Hayward,CA",3432405,175924,165037,537633,575844,227376,1025802,724789,3091444,1750591,2258551,341977,23664,1255010,506360,1033915,923200,California
310M400US17340,N,N,N,N,N,N,N,N,N,48554,71170,N,"Clearlake, CA Micro Area",64382,Clearlake,CA,"Clearlake,CA",47142,3247,4298,13020,13439,4455,5326,3357,39597,8683,47341,1546,3040,622,9643,13717,244600,California
310M400US25260,54418,33765,20653,94.1,0.5,1,0.2,0.8,3.5,61663,74030,8.8,"Hanford-Corcoran, CA Metro Area",151366,Hanford-Corcoran,CA,"Hanford-Corcoran,CA",94303,11901,12537,23578,22992,9408,9483,4404,69865,13887,96634,10428,1502,6833,30198,83200,240200,California
310M400US40140,1988988,1107340,881648,90.7,1.2,1.5,0.2,1.3,5,65671,86183,6.6,"Riverside-San Bernardino-Ontario, CA Metro Area",4622361,Riverside-San Bernardino-Ontario,CA,"Riverside-San Bernardino-Ontario,CA",2971102,262653,277093,835246,699582,247289,417430,231809,2431356,649239,2807022,338820,36622,320618,895998,2386370,380800,California
310M400US46020,44049,23357,20692,73.2,0.1,4.3,0.3,2,20.2,66299,86835,3.4,"Truckee-Grass Valley, CA Micro Area",99696,Truckee-Grass Valley,CA,"Truckee-Grass Valley,CA",77506,1425,1688,13952,25105,6368,19825,9143,74393,28968,91285,534,345,1249,2207,9644,473500,California
310M400US20940,61033,31765,29268,88.5,1.3,1.9,0.1,0.8,7.4,48984,60686,12.8,"El Centro, CA Metro Area",181827,El Centro,CA,"El Centro,CA",111825,16135,17494,28537,26921,6976,10661,5101,78196,15762,117180,4201,1035,2801,47971,153757,226700,California
310M400US42700,34165,18563,15602,83,1.4,4.7,0.5,2.3,8.1,39796,62081,10.9,"Sebring, FL Metro Area",105424,Sebring,FL,"Sebring,FL",79659,4241,6416,30499,17476,7331,8725,4971,69002,13696,84051,10117,0,921,7747,21938,135200,Florida
310M400US37460,89124,46410,42714,90.8,0.6,2.7,0.4,1.8,3.7,51842,68671,5.3,"Panama City, FL Metro Area",202977,Panama City,FL,"Panama City,FL",142288,4894,9024,47708,33484,15001,21070,11107,128370,32177,161351,22432,877,3867,5373,12841,184600,Florida
310M400US19660,276246,145350,130896,87.6,0.6,0.9,0.7,1.7,8.4,51364,70447,4.2,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",659605,Deltona-Daytona Beach-Ormond Beach,FL,"Deltona-Daytona Beach-Ormond Beach,FL",492809,13590,29728,154447,113316,59979,80477,41272,449491,121749,533332,72111,2441,12926,27570,91362,209100,Florida
310M400US36740,1245587,656555,589032,90.7,1.3,1.1,0.3,1.6,5,58610,80608,4.8,"Orlando-Kissimmee-Sanford, FL Metro Area",2572962,Orlando-Kissimmee-Sanford,FL,"Orlando-Kissimmee-Sanford,FL",1767521,64683,120871,461686,348750,186197,381057,204277,1581967,585334,1783360,429750,8608,112167,150211,809852,256700,Florida
310M400US37260,N,N,N,N,N,N,N,N,N,41608,55109,10.5,"Palatka, FL Micro Area",74163,Palatka,FL,"Palatka,FL",52404,2577,5198,22808,9714,5678,4318,2111,44629,6429,59256,11881,0,530,525,7578,104500,Florida
310M400US37860,221255,120527,100728,87.6,0.6,2.4,0.6,1.4,7.5,57998,77336,5.7,"Pensacola-Ferry Pass-Brent, FL Metro Area",494883,Pensacola-Ferry Pass-Brent,FL,"Pensacola-Ferry Pass-Brent,FL",339523,6276,18766,95058,85850,39475,60492,33606,314481,94098,366278,82138,3008,14540,5225,28589,181000,Florida
310M400US45300,1439525,742946,696579,87.9,1.3,1.4,0.5,1.6,7.3,54912,77259,5.3,"Tampa-St. Petersburg-Clearwater, FL Metro Area",3142663,Tampa-St. Petersburg-Clearwater,FL,"Tampa-St. Petersburg-Clearwater,FL",2272761,82548,149176,668969,454991,217692,451071,248314,2041037,699385,2427557,382296,9323,106874,95721,629987,231300,Florida
310M400US36100,124394,63092,61302,90,0.4,0.3,0.2,1.4,7.6,44576,61351,9.5,"Ocala, FL Metro Area",359977,Ocala,FL,"Ocala,FL",267702,9585,23451,103194,54050,24281,35482,17659,234666,53141,294540,43923,1019,4898,6196,49093,161000,Florida
310M400US38940,193981,99618,94363,89.5,0.4,1.1,0.5,1.3,7.3,55714,79395,4.9,"Port St. Lucie, FL Metro Area",482040,Port St. Lucie,FL,"Port St. Lucie,FL",358698,15840,26859,103512,77492,38578,59339,37078,315999,96417,369704,75917,316,8961,13152,85209,247600,Florida
310M400US42680,59740,30631,29109,87.7,0.1,1.8,1,1.3,8.2,57508,89442,6.9,"Sebastian-Vero Beach, FL Metro Area",157413,Sebastian-Vero Beach,FL,"Sebastian-Vero Beach,FL",123664,3872,10222,32187,27703,12771,23478,13431,109570,36909,135869,13492,717,1188,1313,19962,227100,Florida
310M400US15980,316299,167748,148551,90.2,0.4,0.8,0.7,2.1,5.8,56129,80438,4.4,"Cape Coral-Fort Myers, FL Metro Area",754610,Cape Coral-Fort Myers,FL,"Cape Coral-Fort Myers,FL",569552,23513,35710,176117,115361,52092,104532,62227,510329,166759,632400,68105,614,12403,29748,165233,243600,Florida
310M400US29460,300183,158745,141438,92.9,0.3,1.1,0.2,1.4,4.1,51670,67367,5,"Lakeland-Winter Haven, FL Metro Area",708009,Lakeland-Winter Haven,FL,"Lakeland-Winter Haven,FL",491748,24778,48673,171703,104109,45643,63259,33583,418297,96842,541001,107044,2670,13061,26628,167229,182900,Florida
310M400US39460,61584,29828,31756,85.3,0.6,1.1,0.5,0.9,11.6,52927,69586,4.7,"Punta Gorda, FL Metro Area",184998,Punta Gorda,FL,"Punta Gorda,FL",152920,4425,11843,53562,34233,12997,21606,14254,136652,35860,167034,9781,224,2517,1482,13711,212100,Florida
310M400US45220,182396,88550,93846,89.8,2,1.9,0.4,1.1,4.9,50682,73557,6,"Tallahassee, FL Metro Area",387455,Tallahassee,FL,"Tallahassee,FL",244004,7199,18792,61730,46845,20639,50249,38550,218013,88799,234365,127579,639,11284,4341,26060,192600,Florida
310M400US26140,N,N,N,N,N,N,N,N,N,39964,56965,6.8,"Homosassa Springs, FL Metro Area",147929,Homosassa Springs,FL,"Homosassa Springs,FL",118099,4012,8056,45123,29004,10282,14180,7442,106031,21622,136707,4284,430,2155,1167,8800,148300,Florida
310M400US33100,2984647,1572782,1411865,86.9,3.1,1.4,0.7,2.1,5.7,56328,85691,5.1,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6198782,Miami-Fort Lauderdale-West Palm Beach,FL,"Miami-Fort Lauderdale-West Palm Beach,FL",4444749,304660,313930,1171667,769712,415098,912432,557250,3826159,1469682,4301983,1309196,14420,159552,256909,2841433,317800,Florida
310M400US29380,N,N,N,N,N,N,N,N,N,48848,68973,10.5,"Lake City, FL Micro Area",70503,Lake City,FL,"Lake City,FL",49290,2551,4292,18181,12671,5356,3918,2321,42447,6239,53675,11899,364,354,825,4487,132600,Florida
310M400US23540,135325,68180,67145,86.4,2.7,1.8,1.8,1.3,6,50495,72847,5.7,"Gainesville, FL Metro Area",288711,Gainesville,FL,"Gainesville,FL",181137,7080,7169,38788,32195,20570,41951,33384,166888,75335,204310,53517,970,17081,2606,29577,212600,Florida
310M400US35840,343250,176585,166665,88.2,0.5,0.9,0.8,1.1,8.5,60921,87726,4,"North Port-Sarasota-Bradenton, FL Metro Area",821573,North Port-Sarasota-Bradenton,FL,"North Port-Sarasota-Bradenton,FL",636872,19905,31962,187325,129754,61761,120537,85628,585005,206165,725527,51818,1588,16826,8340,105923,272600,Florida
310M400US37340,254610,136251,118359,89.9,0.7,1,0.8,1.3,6.3,57888,75604,4.9,"Palm Bay-Melbourne-Titusville, FL Metro Area",596849,Palm Bay-Melbourne-Titusville,FL,"Palm Bay-Melbourne-Titusville,FL",443707,8812,26589,125326,94908,50255,86957,50860,408306,137817,491473,57559,1788,14941,6041,63961,232000,Florida
310M400US34940,158519,90673,67846,87.6,0.7,1.7,0.2,1.3,8.4,69867,112143,4.2,"Naples-Immokalee-Marco Island, FL Metro Area",378488,Naples-Immokalee-Marco Island,FL,"Naples-Immokalee-Marco Island,FL",288700,19638,17734,67746,49545,23585,65301,45151,251328,110452,334685,26009,810,5521,7259,106743,356600,Florida
310M400US45540,28525,14143,14382,81.7,0.1,0.6,0,5.9,11.7,53895,67209,2.8,"The Villages, FL Metro Area",128754,The Villages,FL,"The Villages,FL",115853,2975,6854,34205,25250,10774,19542,16253,106024,35795,114673,10375,176,1403,1194,7403,245000,Florida
310M400US18880,130050,70384,59666,90,0.7,1.2,0.7,1.2,6.2,63710,83640,4.4,"Crestview-Fort Walton Beach-Destin, FL Metro Area",278644,Crestview-Fort Walton Beach-Destin,FL,"Crestview-Fort Walton Beach-Destin,FL",193753,6098,10686,51942,45824,19786,36557,22860,176969,59417,224954,23641,1125,7695,8975,24645,243300,Florida
310M400US27260,729411,384261,345150,88.7,0.9,1.6,0.6,1.8,6.4,60238,84667,5.4,"Jacksonville, FL Metro Area",1534701,Jacksonville,FL,"Jacksonville,FL",1061404,34216,64621,295990,226450,104185,214643,121299,962567,335942,1062395,325384,4804,58444,30166,141094,221100,Florida
310M400US28580,39184,21397,17787,78.7,0.6,3.2,9.1,3.9,4.6,71973,117436,3.1,"Key West, FL Micro Area",75027,Key West,FL,"Key West,FL",58893,3622,2173,16853,12011,4284,11675,8275,53098,19950,65534,5227,31,1027,1991,18717,495600,Florida
310M400US10540,54406,27686,26720,91.2,0.1,1.4,0.1,1.6,5.5,54113,68989,6,"Albany, OR Metro Area",127335,Albany,OR,"Albany,OR",89133,3763,7214,25054,25851,7879,12876,6496,78156,19372,110981,858,716,1116,6484,11838,262200,Oregon
310M400US32780,96953,50610,46343,84.8,1.8,4.6,1.7,0.3,6.7,56546,75097,5.4,"Medford, OR Metro Area",219564,Medford,OR,"Medford,OR",157929,4997,11413,37796,45561,13845,27581,16736,141519,44317,200335,2167,2877,3567,2723,29042,308500,Oregon
310M400US25840,34684,19092,15592,90.4,0.1,5.2,0.1,0.5,3.7,56211,67802,11.2,"Hermiston-Pendleton, OR Micro Area",88920,Hermiston-Pendleton,OR,"Hermiston-Pendleton,OR",57129,5819,5050,16979,13615,5569,6784,3313,46260,10097,77018,798,2812,1122,4575,25813,192700,Oregon
310M400US38900,1269985,676573,593412,79.2,6.1,3.4,2,1.1,8.1,75599,99142,4.1,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2478996,Portland-Vancouver-Hillsboro,OR,"Portland-Vancouver-Hillsboro,OR",1750298,54805,82773,350393,402009,160602,435286,264430,1612720,699716,2012782,72039,18410,169067,65463,302491,401500,Oregon
310M400US28900,N,N,N,N,N,N,N,N,N,45354,56559,9.7,"Klamath Falls, OR Micro Area",67653,Klamath Falls,OR,"Klamath Falls,OR",46936,1363,4711,14120,12316,4450,6435,3541,40862,9976,57992,511,3599,613,1706,9090,200300,Oregon
310M400US13460,91608,48471,43137,83.5,0.1,1.8,2.3,0.8,11.5,67577,92270,4.7,"Bend-Redmond, OR Metro Area",191996,Bend-Redmond,OR,"Bend-Redmond,OR",140900,3702,6797,24479,38272,17111,32147,18392,130401,50539,179918,752,1008,2668,1796,15517,416200,Oregon
310M400US18700,44278,23428,20850,73.7,2.8,9.8,7.4,1.1,5.2,63773,83121,6,"Corvallis, OR Metro Area",92101,Corvallis,OR,"Corvallis,OR",55736,1111,1081,8297,11490,3989,15704,14064,53544,29768,77312,1041,933,6924,1054,7008,364600,Oregon
310M400US21660,175481,91577,83904,81.5,2.9,4.6,2.6,1.4,7,53172,70610,5.9,"Eugene, OR Metro Area",379611,Eugene,OR,"Eugene,OR",262100,6861,14285,59382,75130,27545,48647,30250,240954,78897,324162,3290,3998,10779,14171,34712,287700,Oregon
310M400US41420,194469,104624,89845,87.6,1.5,2.7,0.5,2,5.6,57091,74210,5.3,"Salem, OR Metro Area",432102,Salem,OR,"Salem,OR",283708,17874,21652,73017,75930,25591,46017,23627,244182,69644,344843,5508,6106,8875,42155,105952,282300,Oregon
310M400US24420,32151,16682,15469,87.9,0,2,1.4,1,7.8,48315,62844,7.5,"Grants Pass, OR Metro Area",87393,Grants Pass,OR,"Grants Pass,OR",65661,1050,3803,20065,22043,7977,6951,3772,60808,10723,81035,330,526,1103,760,6657,267200,Oregon
310M400US18300,26078,13923,12155,85.2,0,3.9,1.5,3.4,6.1,50323,66524,3.7,"Coos Bay, OR Micro Area",64389,Coos Bay,OR,"Coos Bay,OR",48685,1122,5815,13333,17074,3786,4952,2603,41748,7555,57168,125,2397,886,1293,4284,215500,Oregon
310M400US40700,43765,22844,20921,87.8,0.1,3.3,0,1.1,7.6,47004,59497,6.6,"Roseburg, OR Micro Area",110283,Roseburg,OR,"Roseburg,OR",81736,1979,6882,27964,21522,7044,11652,4693,72875,16345,100815,165,2149,1381,1211,6651,219700,Oregon
310M400US10900,406781,215297,191484,89.6,1.7,2.3,0.2,1.4,4.7,65929,86386,5.5,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",842913,Allentown-Bethlehem-Easton,PA,"Allentown-Bethlehem-Easton,PA",587624,21737,35182,204774,98527,54246,107637,65521,530705,173158,701149,50234,2340,25127,33704,149261,225100,Pennsylvania
310M400US43740,30978,16938,14040,89.4,0.2,2.1,0,1.1,7.2,50988,67581,5,"Somerset, PA Micro Area",73952,Somerset,PA,"Somerset,PA",55804,1577,4164,28026,8621,4657,5736,3023,50063,8759,70202,1944,39,200,362,1147,114400,Pennsylvania
310M400US20700,77604,40376,37228,86.7,5.6,1.8,0,1.7,4.2,64170,78152,6.7,"East Stroudsburg, PA Metro Area",169507,East Stroudsburg,PA,"East Stroudsburg,PA",118492,4757,7128,42638,26843,11028,15381,10717,106607,26098,128299,26984,73,4333,4592,28118,171600,Pennsylvania
310M400US26860,35745,19719,16026,89.1,0.1,6.1,0.2,1.4,3.2,49448,63257,4.1,"Indiana, PA Micro Area",84501,Indiana,PA,"Indiana,PA",55678,2317,3001,23583,7822,5395,7030,6530,50360,13560,80084,1433,41,847,247,1126,131900,Pennsylvania
310M400US44980,41469,21439,20030,93.7,0.5,1.7,0.1,0.6,3.3,47160,63208,4.9,"Sunbury, PA Micro Area",91083,Sunbury,PA,"Sunbury,PA",67050,1830,5043,33128,8022,8169,7145,3713,60177,10858,85247,2570,0,321,1246,3279,139500,Pennsylvania
310M400US11020,58170,29562,28608,90.7,2.4,2.3,0.1,0.5,4.1,49942,66095,3.9,"Altoona, PA Metro Area",122492,Altoona,PA,"Altoona,PA",88373,1700,4932,40316,15024,8315,10764,7322,81741,18086,N,N,N,N,N,1599,133500,Pennsylvania
310M400US38300,1144412,599453,544959,84.9,5.6,3.4,0.3,0.7,5.1,59710,81726,4.3,"Pittsburgh, PA Metro Area",2324743,Pittsburgh,PA,"Pittsburgh,PA",1694079,25095,69031,546193,278138,174323,363441,237858,1599953,601299,2008492,190320,2325,59469,9353,42268,173400,Pennsylvania
310M400US37980,2970879,1513615,1457264,79.6,9.8,3.4,0.6,1.2,5.5,70747,99077,5.7,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6096372,Philadelphia-Camden-Wilmington,PA,"Philadelphia-Camden-Wilmington,PA",4228530,138845,237321,1236248,711516,293504,950153,660943,3852364,1611096,4011936,1285687,10565,369588,234310,591878,268000,Pennsylvania
310M400US29540,266153,146244,119909,87.5,0.9,3.8,0.6,1.4,5.8,66277,85427,3.7,"Lancaster, PA Metro Area",543557,Lancaster,PA,"Lancaster,PA",366770,26995,28468,124851,55067,26974,65673,38742,311307,104415,476288,24117,1484,12368,16636,58761,222800,Pennsylvania
310M400US20180,34254,18541,15713,92.3,0.4,2.1,0,1.1,4.1,46205,61193,3.9,"DuBois, PA Micro Area",79388,DuBois,PA,"DuBois,PA",59073,2422,4791,28496,7716,6549,5413,3686,51860,9099,74891,1896,263,362,238,2387,108000,Pennsylvania
310M400US39740,205162,106252,98910,88.8,2,3,0.1,1.9,4.3,62564,82342,5.1,"Reading, PA Metro Area",420152,Reading,PA,"Reading,PA",285902,15928,22880,101276,47742,26221,46063,25792,247094,71855,349164,21274,384,6085,30031,92169,194400,Pennsylvania
310M400US27780,58159,30426,27733,87.8,1,4.1,0.4,2.3,4.5,45084,58267,4.3,"Johnstown, PA Metro Area",131730,Johnstown,PA,"Johnstown,PA",94597,2044,5381,42555,15330,9078,13530,6679,87172,20209,123050,4361,130,444,618,2182,109100,Pennsylvania
310M400US35260,38701,20429,18272,92.5,1.1,2.2,0.1,0.3,3.8,47853,61859,7,"New Castle, PA Micro Area",86184,New Castle,PA,"New Castle,PA",62518,1164,4602,25762,11067,6966,9904,3053,56752,12957,80253,3724,145,368,3,1316,116900,Pennsylvania
310M400US23900,48972,24969,24003,92.3,0.4,2.3,0.2,0.4,4.4,62284,76958,4.4,"Gettysburg, PA Metro Area",102811,Gettysburg,PA,"Gettysburg,PA",72399,3360,4342,28054,13078,6562,9519,7484,64697,17003,96606,1281,359,770,1753,7307,215200,Pennsylvania
310M400US30140,69328,36983,32345,93.7,0.8,1.3,0,0.7,3.5,61362,73313,3.8,"Lebanon, PA Metro Area",141314,Lebanon,PA,"Lebanon,PA",97746,4744,7303,44117,15076,6350,13537,6619,85699,20156,121786,4366,47,2126,10985,19476,182500,Pennsylvania
310M400US21500,127515,62593,64922,90.2,2.3,2.5,0.2,0.9,3.9,48007,64585,4.4,"Erie, PA Metro Area",272061,Erie,PA,"Erie,PA",187350,4890,10239,71415,30203,18442,31866,20295,172221,52161,234857,20597,946,4909,3421,11840,152400,Pennsylvania
310M400US42540,261002,135415,125587,89.9,1,2.8,0.3,1.5,4.5,54115,68281,4.3,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",555485,Scranton--Wilkes-Barre--Hazleton,PA,"Scranton--Wilkes-Barre--Hazleton,PA",396646,10866,26662,152591,66173,39412,64041,36901,359118,100942,494904,20040,681,10397,15139,58477,157500,Pennsylvania
310M400US25420,289096,146217,142879,88,1.3,3.8,0.6,1.4,4.7,64213,86502,4.1,"Harrisburg-Carlisle, PA Metro Area",574659,Harrisburg-Carlisle,PA,"Harrisburg-Carlisle,PA",400089,12643,23409,136351,63309,33618,82641,48118,364037,130759,455688,67498,1066,23896,8654,38094,197500,Pennsylvania
310M400US16540,75957,39828,36129,90,0.1,2.5,0.2,2.3,4.9,61208,76310,4,"Chambersburg-Waynesboro, PA Metro Area",154835,Chambersburg-Waynesboro,PA,"Chambersburg-Waynesboro,PA",108906,4128,8342,46739,15688,11247,13695,9067,96436,22762,143190,4897,66,671,596,9133,183500,Pennsylvania
310M400US48700,51118,26662,24456,91.6,0.4,4.4,0.1,0.5,2.9,55045,67489,5.2,"Williamsport, PA Metro Area",113664,Williamsport,PA,"Williamsport,PA",79981,1804,5334,30323,13600,8912,13710,6298,72843,20008,104565,4872,292,858,499,2349,164600,Pennsylvania
310M400US32740,38133,20960,17173,87.4,0.8,5.5,0.5,0.4,5.4,51502,64645,5.5,"Meadville, PA Micro Area",85063,Meadville,PA,"Meadville,PA",59468,1614,3268,28014,8678,5510,7889,4495,54586,12384,81136,870,69,344,189,1164,126700,Pennsylvania
310M400US39060,61181,32811,28370,90.4,0.5,3.4,0.2,1,4.5,48458,63833,6.1,"Pottsville, PA Micro Area",142067,Pottsville,PA,"Pottsville,PA",104443,2827,8798,46307,17701,11359,12247,5204,92818,17451,132576,5390,373,714,1258,6787,120700,Pennsylvania
310M400US44300,75185,39914,35271,81.7,5.2,7.4,1.4,1,3.3,57333,75355,3.3,"State College, PA Metro Area",162805,State College,PA,"State College,PA",97947,2112,3128,28321,11328,7268,23042,22748,92707,45790,142490,6076,63,11373,911,4945,250700,Pennsylvania
310M400US49620,220675,114935,105740,92.3,0.7,1.1,0.2,0.9,4.8,65239,83566,4.5,"York-Hanover, PA Metro Area",448273,York-Hanover,PA,"York-Hanover,PA",311944,9979,21105,122067,48814,30105,52368,27506,280860,79874,393886,24439,979,7293,7646,35450,189400,Pennsylvania
310M400US14100,40160,20746,19414,89,0.4,4,0.2,0.2,6.3,50984,70151,3.1,"Bloomsburg-Berwick, PA Metro Area",83696,Bloomsburg-Berwick,PA,"Bloomsburg-Berwick,PA",57184,1337,3288,24097,6741,4710,9845,7166,52559,17011,78336,1596,56,1872,1163,2041,173400,Pennsylvania
310M400US12940,382130,195069,187061,93,0.9,1.9,0.5,0.8,2.9,57843,83425,5.4,"Baton Rouge, LA Metro Area",831310,Baton Rouge,LA,"Baton Rouge,LA",546791,21014,43602,173114,118801,34030,101140,55090,482175,156230,486471,292933,1256,15762,13667,33707,207600,Louisiana
310M400US10780,60241,30195,30046,92.5,1.2,2.1,0,2.6,1.5,47391,64261,7.3,"Alexandria, LA Metro Area",153044,Alexandria,LA,"Alexandria,LA",103346,3582,10282,43060,23195,3958,12636,6633,89482,19269,100225,44196,1099,1353,1782,5527,162500,Louisiana
310M400US26380,86449,46155,40294,90.2,0.2,1.2,0,4.6,3.8,51440,71404,7.5,"Houma-Thibodaux, LA Metro Area",209136,Houma-Thibodaux,LA,"Houma-Thibodaux,LA",139779,12817,16866,55173,24303,7393,14831,8396,110096,23227,156358,33831,8625,1654,1760,9922,165800,Louisiana
310M400US29340,91743,47419,44324,93.6,0,1.3,0,1.6,3.5,49072,70048,4.2,"Lake Charles, LA Metro Area",209548,Lake Charles,LA,"Lake Charles,LA",140019,5798,12203,46716,34706,10261,20604,9731,122018,30335,148420,51649,978,2662,1345,8696,170300,Louisiana
310M400US36660,N,N,N,N,N,N,N,N,N,32867,52090,8.7,"Opelousas, LA Micro Area",82764,Opelousas,LA,"Opelousas,LA",53097,4781,7536,22078,8949,2431,4635,2687,40780,7322,N,N,N,N,N,1882,161900,Louisiana
310M400US35380,576377,292609,283768,87.8,2.6,2.5,1.2,1.4,4.5,50301,73722,6.3,"New Orleans-Metairie, LA Metro Area",1270399,New Orleans-Metairie,LA,"New Orleans-Metairie,LA",885791,36852,72345,253068,195021,57531,172473,98501,776594,270974,725467,448822,5650,34124,28685,114026,215200,Louisiana
310M400US25220,54687,28941,25746,95,0.5,1,0,0.5,3.1,48205,60849,8.9,"Hammond, LA Metro Area",133777,Hammond,LA,"Hammond,LA",86670,2410,8996,33373,19092,6214,11603,4982,75264,16585,89592,39782,188,1109,458,5855,172800,Louisiana
310M400US43340,187499,96065,91434,93.6,1,1.6,0.3,1,2.6,41969,61163,6.1,"Shreveport-Bossier City, LA Metro Area",436341,Shreveport-Bossier City,LA,"Shreveport-Bossier City,LA",292755,9556,28944,101063,58530,26043,45387,23232,254255,68619,241018,173745,1862,5980,4754,15812,162200,Louisiana
310M400US29180,213699,111178,102521,93.6,0.2,1.5,0.4,1,3.2,50825,69132,6.5,"Lafayette, LA Metro Area",489364,Lafayette,LA,"Lafayette,LA",322728,18699,32819,117865,58364,16459,54709,23813,271210,78522,346212,124418,613,7410,1420,19821,186400,Louisiana
310M400US33740,70343,34917,35426,93.5,1.3,1.2,0,0.5,3.6,44353,66942,7.2,"Monroe, LA Metro Area",176805,Monroe,LA,"Monroe,LA",116579,4564,7509,42216,27606,8929,17594,8161,104506,25755,107230,62502,73,1724,2669,4657,173800,Louisiana
310M400US13740,84626,43925,40701,90.8,0.8,2.7,1.1,0.7,4,59623,75248,3.5,"Billings, MT Metro Area",171894,Billings,MT,"Billings,MT",117864,1297,3575,34429,29591,10136,27603,11233,112992,38836,155187,845,8000,1019,1000,9808,239100,Montana
